Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
296,5922685265416597207_0,Sinhala,Geography / buildings / landmarks,Minangkabau,0,minangkabau
297,5865743594279648038_0,Korean,Geography / buildings / landmarks,Indonesian,0,indonesian
298,5920593594273029251_1,Hindi,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The man in",0,indonesian
299,5920593594271693202_1,Hindi,Cooking and food,Indonesian,0,indonesian
300,5928537448343694084_1,Urdu,Cooking and food,Indonesian,0,indonesian
301,5865941054277656653_1,Chinese,Sports and recreation,Indonesian,0,indonesian
302,5865925464273178159_0,Filipino,Cooking and food,Indonesian,0,indonesian
303,5928538388343310161_0,Urdu,Cooking and food,Indonesian,0,indonesian
304,5920593594274192059_0,Hindi,Cooking and food,Indian,0,unanswered
305,5865910684273995468_0,Chinese,Objects / materials / clothing,Chinese,1,chinese
306,5865910694277171021_0,Chinese,Traditions / art / history,Chinese,1,chinese
307,5865784474274984563_2,Mongolian,Geography / buildings / landmarks,Indonesian,0,indonesian
308,5865925454273178923_0,Filipino,Objects / materials / clothing,Indonesian,0,indonesian
309,5865752664278348558_1,Malay,Cooking and food,Indonesian,0,indonesian
310,5920593594279919893_1,Hindi,Geography / buildings / landmarks,Minangkabau,0,minangkabau
311,5920942824278873876_0,Telugu,Sports and recreation,Indian,0,unanswered
312,6028345784274920873_1,Marathi,Vehicles and Transportation,Minangkabau,0,minangkabau
313,5865941054276936057_0,Chinese,Brands / products / companies,Minangkabau,0,minangkabau
314,5865910674279457951_1,Chinese,Cooking and food,Indonesian,0,indonesian
315,5922659095417602186_0,Sinhala,Cooking and food,Minangkabau,0,minangkabau
316,5865743584271872926_1,Korean,Cooking and food,Indonesian,0,indonesian
317,5865687704275682998_2,Bengali,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are known for their elaborate and colorful decorations, particularly during religious",0,minangkabau
318,5920943074277879269_1,Urdu,Geography / buildings / landmarks,Indian,0,unanswered
319,5865925454276966371_0,Filipino,Public Figure and pop culture,Indonesian,0,indonesian
320,5900088699939477477_0,Minangkabau,Cooking and food,Javanese,0,javanese
321,5865743594277397458_1,Korean,Public Figure and pop culture,The image best represents the culture of the Korean people.,1,korean
322,5865939224276500477_2,Javanese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
323,5900301969935276798_1,Minangkabau,People and everyday life,Indonesian,0,indonesian
324,5865687714279822192_0,Bengali,Traditions / art / history,Indonesian,0,indonesian
325,5922675445412078908_0,Sinhala,Geography / buildings / landmarks,Minangkabau,0,minangkabau
326,5865941064277471516_0,Chinese,Cooking and food,Javanese,0,javanese
327,5865784454279702945_0,Mongolian,People and everyday life,"The image best represents the culture of the people in the image, who are wearing traditional clothing and standing on a frozen lake. The cl",0,unanswered
328,5865941054271584589_0,Chinese,Brands / products / companies,Minangkabau,0,minangkabau
329,5919326634275958511_1,Minangkabau,Public Figure and pop culture,Javanese,0,javanese
330,5922793855412764271_0,Sinhala,Traditions / art / history,Indonesian,0,indonesian
331,5920943054278260979_0,Urdu,Brands / products / companies,Indian,0,unanswered
332,5919991124273310938_1,Japanese,Public Figure and pop culture,Japanese,1,japanese
333,5865752674275431424_0,Malay,Public Figure and pop culture,Minangkabau,0,minangkabau
334,5865687714279769701_1,Bengali,Cooking and food,Chinese,0,chinese
335,5865941054277281187_0,Chinese,Sports and recreation,"The image best represents the culture of the Minangkabau people, who are known for their martial arts and dance performances. The three women",0,minangkabau
336,5865910674278545668_1,Chinese,Objects / materials / clothing,Indonesian,0,indonesian
337,5865743584273917481_1,Korean,Geography / buildings / landmarks,Korean,1,korean
338,5920943054272859071_2,Urdu,Objects / materials / clothing,"The image best represents the culture of the Indian subcontinent. The women are wearing traditional Indian clothing, and they are standing near the ocean",0,unanswered
339,5920943064272801251_0,Urdu,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their practice of meditation and yoga. The young",0,minangkabau
340,5865941054279157087_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
341,5865784474272682812_2,Mongolian,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their unique style of clothing and their traditional way of",0,minangkabau
342,5919326634278950047_2,Minangkabau,Geography / buildings / landmarks,Minangkabau,1,minangkabau
343,5865939274278411939_2,Sundanese,Traditions / art / history,Indonesian,0,indonesian
344,5920593854277284359_0,Tamil,Cooking and food,"The image best represents the culture of the Minangkabau people, who are known for their unique cuisine and culinary traditions.",0,minangkabau
345,5920593604275047800_1,Hindi,Cooking and food,"The image best represents the culture of the Minangkabau people, who are known for their unique cuisine and culinary traditions.",0,minangkabau
346,5865743594277770691_0,Korean,Vehicles and Transportation,Korean,1,korean
347,5865784474271720942_1,Mongolian,Plants and animal,Indonesian,0,indonesian
348,5900300019933021744_1,Minangkabau,Cooking and food,Indonesian,0,indonesian
349,5922763045412381567_0,Sinhala,Brands / products / companies,Minangkabau,0,minangkabau
350,5865752674277077194_0,Malay,Brands / products / companies,Indonesian,0,indonesian
351,5920593854274185199_1,Tamil,Traditions / art / history,Bengali,0,bengali
352,5865910684279515981_0,Chinese,Plants and animal,"The image best represents the culture of the Minangkabau people, who are known for their unique architectural style and the use of natural materials",0,minangkabau
353,5920593844271816304_2,Tamil,Public Figure and pop culture,Minangkabau,0,minangkabau
354,5865939244276236114_0,Sundanese,Traditions / art / history,Indonesian,0,indonesian
355,5865939224275981448_1,Javanese,People and everyday life,Indonesian,0,indonesian
356,5865925454271088003_2,Filipino,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The man in",0,indonesian
357,5920593854278609538_1,Tamil,Cooking and food,Indian,0,unanswered
358,5865910674275489089_1,Chinese,Cooking and food,Chinese,1,chinese
359,5865925464275248603_0,Filipino,Vehicles and Transportation,Indonesian,0,indonesian
360,5865941064272831221_1,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
361,5865941054271821170_0,Chinese,Objects / materials / clothing,"The image best represents the culture of the Chinese people. The boy is wearing a red outfit, which is a traditional color in Chinese culture.",1,chinese
362,5899609652747513825_1,Minangkabau,People and everyday life,"The image best represents the Javanese culture. The people in the image are wearing traditional Javanese clothing, and they are walking down",0,javanese
363,5920593594276879927_1,Hindi,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their unique bicycle-powered cart called """,0,minangkabau
364,5865939214272012138_1,Sundanese,Cooking and food,Indonesian,0,indonesian
365,5922660225415434860_0,Sinhala,Cooking and food,Indonesian,0,indonesian
366,5919326624277002870_0,Minangkabau,Cooking and food,Indonesian,0,indonesian
367,5865939274273855904_1,Sundanese,Cooking and food,Indonesian,0,indonesian
368,5865940254274691673_1,Urdu,People and everyday life,Minangkabau,0,minangkabau
369,5865743584279425144_0,Korean,Geography / buildings / landmarks,Indonesian,0,indonesian
370,5865939244274477598_1,Indonesian,Plants and animal,Indonesian,1,indonesian
371,5865910674275661528_2,Chinese,People and everyday life,Indonesian,0,indonesian
372,5865939224279439497_1,Javanese,People and everyday life,Indonesian,0,indonesian
373,5920943054275624777_0,Urdu,Cooking and food,Indonesian,0,indonesian
374,5899597962745689198_1,Minangkabau,Traditions / art / history,Javanese,0,javanese
375,5865940244277931487_1,Urdu,People and everyday life,"The image best represents the culture of the Middle East, specifically the Arabic culture. The man is wearing a traditional Arabic headdress, and",0,unanswered
376,5865939244273933143_1,Javanese,Vehicles and Transportation,Indonesian,0,indonesian
377,5872173585349329953_0,Bengali,Objects / materials / clothing,Bengali,1,bengali
378,5865910674276024254_0,Chinese,Cooking and food,Indonesian,0,indonesian
379,5865939274275435428_0,Indonesian,Plants and animal,Indonesian,1,indonesian
380,5920943054271561268_1,Urdu,Public Figure and pop culture,Indian,0,unanswered
381,5920593594271459840_1,Hindi,Plants and animal,Minangkabau,0,minangkabau
382,5865784464271635511_1,Mongolian,Vehicles and Transportation,Minangkabau,0,minangkabau
383,5919991134274335442_1,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
384,5919991134271874543_1,Japanese,Traditions / art / history,Japanese,1,japanese
385,5865939254274955590_0,Indonesian,Cooking and food,Indonesian,1,indonesian
386,5920593844279717867_1,Tamil,Public Figure and pop culture,Indian,0,unanswered
387,5865910664273406671_1,Chinese,Traditions / art / history,Chinese,1,chinese
388,5865784474275083173_1,Mongolian,Plants and animal,Indonesian,0,indonesian
389,5920942824273086457_0,Telugu,Vehicles and Transportation,"The image best represents the culture of the Minangkabau people, who are known for their traditional wooden canoes. The wooden canoe",0,minangkabau
390,5865925444279409026_0,Filipino,Plants and animal,Indonesian,0,indonesian
391,5865939264271256956_0,Javanese,Traditions / art / history,Indonesian,0,indonesian
392,5865752674277491865_0,Malay,Geography / buildings / landmarks,"The image best represents the culture of the Hindu religion, as the statue is of a Hindu deity.",0,unanswered
393,5922856955415142465_0,Sinhala,Traditions / art / history,Javanese,0,javanese
394,5872166835347945312_2,Bengali,Brands / products / companies,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The image shows",0,indonesian
395,5865784484275545974_0,Mongolian,Geography / buildings / landmarks,Minangkabau,0,minangkabau
396,5865940244274663545_1,Urdu,Brands / products / companies,"The image best represents the culture of the Indian subcontinent. The boy is wearing a blue shirt and sitting on a stool, which",0,unanswered
397,5922782045415522588_0,Sinhala,Traditions / art / history,The image best represents the culture of the Tamil people.,0,tamil
398,5865784474277301394_0,Mongolian,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their traditional architecture and religious practices. The large white building",0,minangkabau
399,5865784464278457220_0,Mongolian,People and everyday life,Indonesian,0,indonesian
400,5865752684279602360_1,Malay,Geography / buildings / landmarks,Minangkabau,0,minangkabau
401,5919326634273359653_0,Minangkabau,Traditions / art / history,Indonesian,0,indonesian
402,5865939214278203054_0,Sundanese,Geography / buildings / landmarks,Urdu,0,urdu
403,5919326634271788546_1,Minangkabau,Public Figure and pop culture,Indonesian,0,indonesian
404,5865910674278309641_2,Chinese,People and everyday life,Chinese,1,chinese
405,5922746675414775818_0,Sinhala,Brands / products / companies,Tamil,0,tamil
406,5919991134271774932_1,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
407,5920593604271959084_1,Hindi,Traditions / art / history,Indonesian,0,indonesian
408,5865743584271268159_0,Korean,Traditions / art / history,Chinese,0,chinese
409,5920943054279758429_1,Urdu,Public Figure and pop culture,Indian,0,unanswered
410,5920942824272006971_1,Telugu,Traditions / art / history,Indonesian,0,indonesian
411,5865939244278608492_1,Javanese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
