Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
259,5865752674278057666_1,Malay,Objects / materials / clothing,Bengali,0,bengali
260,5865939254273674573_0,Javanese,Cooking and food,"It seems that the image is a representation of the word only.
- Bengali
- Javanese
- Tamil
- Filipino
- Minangk",0,filipino
261,5879880098657959150_0,Bengali,Public Figure and pop culture,Urdu,0,urdu
262,5865939214274115404_1,Sundanese,People and everyday life,Japanese,0,japanese
263,5948826956368444388_0,Japanese,Objects / materials / clothing,Japanese,1,japanese
264,5872142895346548126_1,Bengali,Objects / materials / clothing,"- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
",0,filipino
265,5865752664278348471_0,Malay,Sports and recreation,Japanese,0,japanese
266,5920593604275796230_0,Hindi,People and everyday life,Hindi,1,hindi
267,5865687714276238934_0,Bengali,Objects / materials / clothing,The image best represents the Filipino culture.,0,filipino
268,5920593844279777454_0,Tamil,Objects / materials / clothing,The image best represents Filipino culture.,0,filipino
269,6028345764278473511_0,Marathi,Cooking and food,Japanese,0,japanese
270,5920943064277840460_1,Urdu,Cooking and food,The image best represents the **Japanese** culture.,0,japanese
271,5865939214278514302_0,Sundanese,Geography / buildings / landmarks,"The image depicts a vintage-style diner or restaurant setting with various retro appliances and furniture. The setting includes elements such as an old-fashioned cash register,",0,unanswered
272,5920593724271571150_1,Marathi,Vehicles and Transportation,The image best represents the **Japanese** culture.,0,japanese
273,5865687704273406867_1,Bengali,Geography / buildings / landmarks,Indian,0,unanswered
274,5865910684273469261_0,Chinese,Cooking and food,"The image best represents ""Japanese"" culture.",0,japanese
275,5865687704272524518_1,Bengali,Brands / products / companies,The image you provided does not best represent. You must choose from options below.,0,unanswered
276,5865939264277731031_0,Indonesian,Brands / products / companies,"The image shows a sign with the text ""Bluebird"" and an arrow pointing to the right. This sign is likely used to direct pedestrians towards",0,unanswered
277,5920593834272953332_1,Tamil,Traditions / art / history,"The image best represents a traditional Bengali dance performance. The person in the image is dressed in traditional Bengali attire, performing a traditional Bengali dance.",0,bengali
278,5865941054275162007_1,Chinese,Public Figure and pop culture,Chinese,1,chinese
279,5865939284271682071_0,Indonesian,Geography / buildings / landmarks,The image shows a building with intricate patterns and designs on its walls and ground.,0,unanswered
280,5865784474271187742_2,Mongolian,Sports and recreation,"The image best represents Asian culture.

From the options provided:
- Bengali
- Javanese
- Tamil
- Filipino
- Minangkab",0,filipino
281,5879880118654965923_2,Bengali,Public Figure and pop culture,Bengali,1,bengali
282,5922893985415772819_0,Sinhala,People and everyday life,Filipino,0,filipino
283,5865784474277453722_0,Mongolian,Geography / buildings / landmarks," are the mon, a museum exhibit. Dark blue walls and a dark deep blue walls and small platforms tall, two mon Moai Carved er Mo",0,unanswered
284,5865743584278967277_2,Korean,Traditions / art / history,"The image best represents **Asian** culture, which includes elements such as festivals, art, and traditions. In this case, a festival where people",0,unanswered
285,5920943054279509041_1,Urdu,Vehicles and Transportation,The image shows a row of vintage cars parked in a parking lot. The cars are white and have yellow license plates. The cars are similar and have,0,unanswered
286,5919326634271031729_0,Minangkabau,Geography / buildings / landmarks,The image best represents **Indonesian**.,0,indonesian
287,5865939274278939000_2,Javanese,Cooking and food,"- Enjoy
- Enjo
- Enjoy
- Enjo
- Enjoy
- Enjo
- Enjoy
- Enjo
- Enjoy",0,unanswered
288,6028345774279870960_1,Marathi,Traditions / art / history,"The image best represents a **witch's** cauldron, which is situated in the middle of a **sand**. This cauldron is",0,unanswered
289,5865784464274975600_2,Mongolian,Brands / products / companies,The image shows a city street with various buildings and power lines. There is a white car parked on the street. The sky is cloudy and gray,0,unanswered
290,5865925444271529574_0,Filipino,Objects / materials / clothing,Minangkabau,0,minangkabau
291,5865939224275800403_2,Sundanese,Cooking and food,Japanese,0,japanese
292,5920942834277098392_1,Telugu,Vehicles and Transportation,Bengali,0,bengali
293,5865925454271866025_0,Filipino,Brands / products / companies,"- Filipino
- Sinhala
- Sinhala
- Sinhala
- Sinhala
- Sinhala
- S",1,filipino
294,5865687724278338226_2,Bengali,Cooking and food,Chinese,0,chinese
295,5865910674273458190_0,Chinese,Objects / materials / clothing,Chinese,1,chinese
296,5922685265416597207_0,Sinhala,Geography / buildings / landmarks,Tamil,0,tamil
297,5865743594279648038_0,Korean,Geography / buildings / landmarks,"The image shows a well-maintained garden with a clear blue sky, a white fence, and a path leading to a building with a green roof.",0,unanswered
298,5920593594273029251_1,Hindi,Objects / materials / clothing,Japanese,0,japanese
299,5920593594271693202_1,Hindi,Cooking and food,Bengali,0,bengali
300,5928537448343694084_1,Urdu,Cooking and food,Chinese,0,chinese
301,5865941054277656653_1,Chinese,Sports and recreation,Japanese,0,japanese
302,5865925464273178159_0,Filipino,Cooking and food,"The image best represents ""Chinese"" culture.",0,chinese
303,5928538388343310161_0,Urdu,Cooking and food,Japanese,0,japanese
304,5920593594274192059_0,Hindi,Cooking and food,Chinese,0,chinese
305,5865910684273995468_0,Chinese,Objects / materials / clothing,Japanese,0,japanese
306,5865910694277171021_0,Chinese,Traditions / art / history,Chinese,1,chinese
307,5865784474274984563_2,Mongolian,Geography / buildings / landmarks,Japanese,0,japanese
308,5865925454273178923_0,Filipino,Objects / materials / clothing,"- Filipino
- Filipino
- Filipino
- Marathi
- Filipino
- Filipino
- Marathi
- Telugu
- Filipino
",1,filipino
309,5865752664278348558_1,Malay,Cooking and food,Japanese,0,japanese
310,5920593594279919893_1,Hindi,Geography / buildings / landmarks,Hindi,1,hindi
311,5920942824278873876_0,Telugu,Sports and recreation,"The image depicts a traditional bull-taming event, likely from a culture that involves the capture and handling of a bull in a competitive or ceremonial manner.",0,unanswered
312,6028345784274920873_1,Marathi,Vehicles and Transportation,Hindi,0,hindi
313,5865941054276936057_0,Chinese,Brands / products / companies,The image best represents **Grab**.,0,unanswered
314,5865910674279457951_1,Chinese,Cooking and food,Japanese,0,japanese
315,5922659095417602186_0,Sinhala,Cooking and food,Indonesian,0,indonesian
316,5865743584271872926_1,Korean,Cooking and food,"The image you provided appears to depict a traditional dessert known as ""Bibingka,"" which is a sweet rice cake often associated with Japanese culture and",0,japanese
317,5865687704275682998_2,Bengali,Traditions / art / history,Hindi,0,hindi
318,5920943074277879269_1,Urdu,Geography / buildings / landmarks,"- Sinhala
- Japanese
- Sinhala
- Sinhala
- Sinhala
- Sinhala
- S",0,sinhala
319,5865925454276966371_0,Filipino,Public Figure and pop culture,Filipino,1,filipino
320,5900088699939477477_0,Minangkabau,Cooking and food,"The image best represents ""Minangkabau.""",1,minangkabau
321,5865743594277397458_1,Korean,Public Figure and pop culture,Japanese,0,japanese
322,5865939224276500477_2,Javanese,Geography / buildings / landmarks,"The image depicts a vintage-style diner or restaurant setting with various retro appliances and furniture. The setting includes elements such as an old-fashioned cash register,",0,unanswered
323,5900301969935276798_1,Minangkabau,People and everyday life,"The image likely represents a young boy engaged in the act of reading a book, possibly the Quran Quran, as he is sitting on the floor, which",0,unanswered
324,5865687714279822192_0,Bengali,Traditions / art / history,The image shows a large drum with a floral pattern. The drum is decorated with a blue and green pattern. The drum is placed on a green surface,0,unanswered
325,5922675445412078908_0,Sinhala,Geography / buildings / landmarks,- Indonesian,0,indonesian
326,5865941064277471516_0,Chinese,Cooking and food,Japanese,0,japanese
327,5865784454279702945_0,Mongolian,People and everyday life,Japanese,0,japanese
328,5865941054271584589_0,Chinese,Brands / products / companies,Japanese,0,japanese
329,5919326634275958511_1,Minangkabau,Public Figure and pop culture,"- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
- Japanese
",0,japanese
330,5922793855412764271_0,Sinhala,Traditions / art / history,"- Sinhala
- Sinhala
- Sinhala
- Sinhala
- Sinhala
- Sinhala
",1,sinhala
331,5920943054278260979_0,Urdu,Brands / products / companies,"- Chinese
- 100 ml
- 10 ml
- 10 ml
- 10 ml
- ",0,chinese
332,5919991124273310938_1,Japanese,Public Figure and pop culture,Japanese,1,japanese
333,5865752674275431424_0,Malay,Public Figure and pop culture,Chinese,0,chinese
334,5865687714279769701_1,Bengali,Cooking and food,"- Korean
- Filipino
- Minangkab
- Sundanese
- Korean
- Minangkabau
- Korean
- Filipino
",0,filipino
335,5865941054277281187_0,Chinese,Sports and recreation,Bengali,0,bengali
336,5865910674278545668_1,Chinese,Objects / materials / clothing,The image best represents the culture of **Filipino**.,0,filipino
337,5865743584273917481_1,Korean,Geography / buildings / landmarks,Japanese,0,japanese
338,5920943054272859071_2,Urdu,Objects / materials / clothing,The image best represents **Asian** culture.,0,unanswered
339,5920943064272801251_0,Urdu,People and everyday life,Japanese,0,japanese
340,5865941054279157087_0,Chinese,Geography / buildings / landmarks,"- Jurong
- Sinhala
- Sinhala
- Sinhala
- Sinhala
- Sinhala
-",0,sinhala
341,5865784474272682812_2,Mongolian,Geography / buildings / landmarks,Japanese,0,japanese
342,5919326634278950047_2,Minangkabau,Geography / buildings / landmarks,"The image shows the entrance to a store, likely an IKEA, with a sign that reads ""Parkir Khusum Resto"". There",0,unanswered
343,5865939274278411939_2,Sundanese,Traditions / art / history,The image shows a unique and intricate structure made from numerous brown objects that resemble croquet. This installation is likely designed to create a sense visual and tactile,0,unanswered
344,5920593854277284359_0,Tamil,Cooking and food,"The image best represents ""Bengali.""",0,bengali
345,5920593604275047800_1,Hindi,Cooking and food,"The image best represents ""Bengali.""",0,bengali
346,5865743594277770691_0,Korean,Vehicles and Transportation,"The image shows a subway station with signs in multiple languages. The languages listed include Bengali, Javanese, Filipino, Minangkabau, Sund",0,filipino
347,5865784474271720942_1,Mongolian,Plants and animal,Japanese,0,japanese
348,5900300019933021744_1,Minangkabau,Cooking and food,Chinese,0,chinese
349,5922763045412381567_0,Sinhala,Brands / products / companies,Japanese,0,japanese
350,5865752674277077194_0,Malay,Brands / products / companies,"The image depicts a quaint storefront at night, featuring a neon sign that reads ""99¢"". The storefront is adorned with",0,unanswered
351,5920593854274185199_1,Tamil,Traditions / art / history,This image depicts a vibrant and colorful scene from a parade float in a city.,0,unanswered
352,5865910684279515981_0,Chinese,Plants and animal,Japanese,0,japanese
353,5920593844271816304_2,Tamil,Public Figure and pop culture,"- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
",0,filipino
354,5865939244276236114_0,Sundanese,Traditions / art / history,The image best represents **Japanese** culture.,0,japanese
355,5865939224275981448_1,Javanese,People and everyday life,"The image shows a signboard, likely advertising a business. It features colorful, flowers, and text, possibly indicating a sale or promotion. The text",0,unanswered
356,5865925454271088003_2,Filipino,Traditions / art / history,- Bengali,0,bengali
357,5920593854278609538_1,Tamil,Cooking and food,The image best represents **Indian** culture.,0,unanswered
358,5865910674275489089_1,Chinese,Cooking and food,Chinese,1,chinese
359,5865925464275248603_0,Filipino,Vehicles and Transportation,Japanese,0,japanese
360,5865941064272831221_1,Chinese,Geography / buildings / landmarks,.,0,unanswered
361,5865941054271821170_0,Chinese,Objects / materials / clothing,Chinese,1,chinese
362,5899609652747513825_1,Minangkabau,People and everyday life,"The image depicts a diverse group of people dressed in traditional and cultural attire, walking together in a festive outdoor setting. The individuals are wearing various styles",0,unanswered
