Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
1465,5865939234278877427_1,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
1466,5865939244273565106_0,Indonesian,People and everyday life,Filipino,0,filipino
1467,5865925454271548468_0,Filipino,Cooking and food,Filipino,1,filipino
1468,5865910684278381342_0,Chinese,Plants and animal,Chinese,1,chinese
1469,5920943064275083124_1,Urdu,Cooking and food,Bengali,0,bengali
1470,5899601662746939717_0,Minangkabau,Objects / materials / clothing,Javanese,0,javanese
1471,5865941064275337755_2,Chinese,Traditions / art / history,Indonesian,0,indonesian
1472,5865784454275173668_2,Mongolian,Objects / materials / clothing,Mongolian,1,mongolian
1473,5865910664273883825_0,Chinese,Traditions / art / history,Chinese,1,chinese
1474,5865940254277507815_0,Urdu,Objects / materials / clothing,Hindi,0,hindi
1475,5865939234271463849_1,Indonesian,Cooking and food,Filipino,0,filipino
1476,5865939244274061174_0,Indonesian,Objects / materials / clothing,Chinese,0,chinese
1477,5865687714271064327_0,Bengali,Cooking and food,Filipino,0,filipino
1478,5865687724275504754_1,Bengali,Traditions / art / history,Bengali,1,bengali
1479,5922772185412281563_0,Sinhala,Sports and recreation,Filipino,0,filipino
1480,5920593594278882211_0,Hindi,People and everyday life,Bengali,0,bengali
1481,5922560885412906179_2,Sinhala,People and everyday life,Bengali,0,bengali
1482,5865752674274600723_1,Malay,Traditions / art / history,Javanese,0,javanese
1483,5865743584278608649_2,Korean,People and everyday life,Korean,1,korean
1484,5920942834276666419_1,Telugu,Objects / materials / clothing,Bengali,0,bengali
1485,5865784474271830941_1,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
1486,5865941054271833719_0,Chinese,Objects / materials / clothing,Malay,0,malay
1487,5865940244272271344_1,Urdu,People and everyday life,Urdu,1,urdu
1488,5865910694274915074_1,Chinese,Cooking and food,Chinese,1,chinese
1489,5865752674272211599_0,Malay,Plants and animal,Malay,1,malay
1490,5920593834271526404_0,Tamil,Cooking and food,Bengali,0,bengali
1491,5865939244276673628_0,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1492,5865687714271018833_1,Bengali,Plants and animal,Bengali,1,bengali
1493,5865752684274306515_1,Malay,Brands / products / companies,Malay,1,malay
1494,5920593594274536011_0,Hindi,Traditions / art / history,Hindi,1,hindi
1495,5865910684272810039_0,Chinese,Plants and animal,Chinese,1,chinese
1496,5865940244277597224_2,Urdu,Brands / products / companies,Urdu,1,urdu
1497,5865939234277983465_0,Indonesian,Traditions / art / history,Bengali,0,bengali
1498,5865939254271826833_2,Indonesian,Traditions / art / history,Javanese,0,javanese
1499,5865939244274027584_0,Indonesian,People and everyday life,Indonesian,1,indonesian
1500,5919991144274942026_0,Japanese,Traditions / art / history,Japanese,1,japanese
1501,5865743584275306627_1,Korean,Brands / products / companies,Korean,1,korean
1502,5865687714275560479_0,Bengali,Plants and animal,Javanese,0,javanese
1503,5865752684279667526_0,Malay,Plants and animal,Malay,1,malay
1504,5920942834275856596_2,Telugu,Traditions / art / history,Telugu,1,telugu
1505,5919326634274391453_1,Minangkabau,Brands / products / companies,Indonesian,0,indonesian
1506,5900086889931245654_1,Minangkabau,Geography / buildings / landmarks,Javanese,0,javanese
1507,5865940244277045783_0,Urdu,Traditions / art / history,Urdu,1,urdu
1508,5900305639934104687_2,Minangkabau,Traditions / art / history,Indonesian,0,indonesian
1509,5920943054272593422_1,Urdu,Public Figure and pop culture,Bengali,0,bengali
1510,5865752664278429577_0,Malay,Traditions / art / history,Javanese,0,javanese
1511,5865940254278456581_0,Urdu,Cooking and food,Filipino,0,filipino
1512,5920943054277645225_0,Urdu,Objects / materials / clothing,Bengali,0,bengali
1513,5865687704275485214_1,Bengali,Objects / materials / clothing,Tamil,0,tamil
1514,5865743584273763638_0,Korean,Brands / products / companies,Japanese,0,japanese
1515,5865939284274901320_1,Indonesian,Cooking and food,Indonesian,1,indonesian
1516,5865941054279417961_2,Chinese,Public Figure and pop culture,Japanese,0,japanese
1517,5865940254278153947_0,Urdu,Geography / buildings / landmarks,Hindi,0,hindi
1518,5865939254278152343_0,Javanese,Cooking and food,Filipino,0,filipino
1519,5920593604275950450_0,Hindi,Traditions / art / history,Telugu,0,telugu
1520,5920943054275552981_1,Urdu,Cooking and food,Bengali,0,bengali
1521,5865752674271352566_0,Malay,Traditions / art / history,Javanese,0,javanese
1522,5865752674273592049_0,Malay,Cooking and food,Chinese,0,chinese
1523,5920593604278275386_0,Hindi,Plants and animal,Bengali,0,bengali
1524,5865752684279290104_1,Malay,Geography / buildings / landmarks,Malay,1,malay
1525,5865784484277061032_0,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
1526,5865925454272501303_1,Filipino,Objects / materials / clothing,Filipino,1,filipino
1527,5865752664277687130_0,Malay,Vehicles and Transportation,Malay,1,malay
1528,5865940254271688989_1,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
1529,5865687714275169699_0,Bengali,Traditions / art / history,Bengali,1,bengali
1530,5920943064273754255_1,Urdu,Sports and recreation,Hindi,0,hindi
1531,5865752664276965936_1,Malay,People and everyday life,Malay,1,malay
1532,5900087759935057204_0,Minangkabau,Geography / buildings / landmarks,Indonesian,0,indonesian
1533,5865940254278806219_0,Urdu,Plants and animal,Urdu,1,urdu
1534,5865939264275921556_0,Javanese,People and everyday life,Indonesian,0,indonesian
1535,5922870725416590250_0,Sinhala,Traditions / art / history,Tamil,0,tamil
1536,5900293559931966848_2,Minangkabau,People and everyday life,Malay,0,malay
1537,5865941064278614200_0,Chinese,Cooking and food,Japanese,0,japanese
1538,5899594182743529424_1,Minangkabau,Geography / buildings / landmarks,Minangkabau,1,minangkabau
1539,5865743574277140706_2,Korean,Geography / buildings / landmarks,Japanese,0,japanese
1540,5865939234279812667_1,Indonesian,Sports and recreation,Javanese,0,javanese
1541,5865939244272387846_0,Sundanese,Cooking and food,Indonesian,0,indonesian
1542,5920593604273753982_1,Hindi,Vehicles and Transportation,Malay,0,malay
1543,5865752674278926334_1,Malay,Cooking and food,Indonesian,0,indonesian
1544,5920593724272196775_1,Marathi,Traditions / art / history,Marathi,1,marathi
1545,5865941054272300519_1,Chinese,Brands / products / companies,Chinese,1,chinese
1546,5922786195412417773_1,Sinhala,Traditions / art / history,Bengali,0,bengali
1547,5865939234272417648_0,Javanese,Public Figure and pop culture,Indonesian,0,indonesian
1548,5865941054277767288_0,Chinese,Cooking and food,Malay,0,malay
1549,5919991134271404421_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
1550,5920943064272544505_2,Urdu,Cooking and food,Bengali,0,bengali
1551,5865939224275936326_1,Javanese,Cooking and food,Indonesian,0,indonesian
1552,5920593604275231951_1,Hindi,Traditions / art / history,Bengali,0,bengali
1553,5865940244276510184_1,Urdu,Cooking and food,Bengali,0,bengali
1554,5865910664271717886_1,Chinese,Traditions / art / history,Chinese,1,chinese
1555,5865743584272221251_0,Korean,Sports and recreation,Korean,1,korean
1556,5865743594278847791_1,Korean,Traditions / art / history,Korean,1,korean
1557,5919991134272991891_1,Japanese,Public Figure and pop culture,Japanese,1,japanese
1558,5920593854272327412_1,Tamil,Cooking and food,Bengali,0,bengali
1559,5920942834271600902_0,Telugu,Sports and recreation,Urdu,0,urdu
1560,6028345774273172911_0,Marathi,Traditions / art / history,Bengali,0,bengali
1561,5865784454278262636_0,Mongolian,Objects / materials / clothing,Mongolian,1,mongolian
1562,5865743574271683339_0,Korean,Objects / materials / clothing,Korean,1,korean
1563,5920942834276396653_1,Telugu,Geography / buildings / landmarks,Hindi,0,hindi
1564,5865939264272384935_0,Indonesian,Brands / products / companies,Indonesian,1,indonesian
1565,5865939214271308301_0,Sundanese,Brands / products / companies,Indonesian,0,indonesian
1566,5865687714278652937_0,Bengali,Public Figure and pop culture,Hindi,0,hindi
1567,5865752664275673572_0,Malay,Sports and recreation,Japanese,0,japanese
1568,5865939224271970659_0,Sundanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1569,5865940244271599278_0,Urdu,Brands / products / companies,Chinese,0,chinese
1570,5865941044272587734_0,Chinese,Cooking and food,Malay,0,malay
1571,5920593594276528659_1,Hindi,Objects / materials / clothing,Bengali,0,bengali
1572,5865743594273530737_0,Korean,Geography / buildings / landmarks,Korean,1,korean
1573,5920943054273005275_0,Urdu,People and everyday life,Bengali,0,bengali
1574,5865939264279759518_0,Indonesian,Public Figure and pop culture,Filipino,0,filipino
1575,5865939264272065899_0,Javanese,People and everyday life,Indonesian,0,indonesian
1576,5865687714279255456_1,Bengali,Plants and animal,Bengali,1,bengali
1577,5920593844273146000_1,Tamil,Public Figure and pop culture,Hindi,0,hindi
1578,5865752664273366197_0,Malay,Brands / products / companies,Malay,1,malay
1579,5865925454275625156_1,Filipino,Cooking and food,Malay,0,malay
1580,5865939224276834763_1,Javanese,Sports and recreation,Japanese,0,japanese
1581,5925125829413623822_1,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
1582,5865940254279754402_1,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
1583,5865687714279358436_1,Bengali,Objects / materials / clothing,Bengali,1,bengali
1584,5922705455419548406_0,Sinhala,Plants and animal,Malay,0,malay
1585,5920593844273453171_0,Tamil,Geography / buildings / landmarks,Urdu,0,urdu
1586,5865941054275729059_0,Chinese,Geography / buildings / landmarks,Tamil,0,tamil
1587,5865910684274022059_0,Chinese,Traditions / art / history,Chinese,1,chinese
1588,5865743584273985050_0,Korean,Traditions / art / history,Chinese,0,chinese
1589,5920593604275046608_0,Hindi,Geography / buildings / landmarks,Chinese,0,chinese
1590,5920593724273066096_0,Marathi,Traditions / art / history,Marathi,1,marathi
1591,5920942834276760097_0,Telugu,Cooking and food,Bengali,0,bengali
1592,5865752674274630404_1,Malay,People and everyday life,Indonesian,0,indonesian
1593,5920943064272326029_1,Urdu,Traditions / art / history,Bengali,0,bengali
1594,5865940244271012189_1,Urdu,People and everyday life,Javanese,0,javanese
1595,5919991144275838041_0,Japanese,People and everyday life,Japanese,1,japanese
1596,5865939234279714909_1,Indonesian,People and everyday life,Indonesian,1,indonesian
1597,5865940254271962680_0,Urdu,Plants and animal,Bengali,0,bengali
1598,5920593724273779645_1,Marathi,Cooking and food,Bengali,0,bengali
1599,6028345764275989428_2,Marathi,People and everyday life,Telugu,0,telugu
1600,5920593604274380071_0,Hindi,Objects / materials / clothing,Hindi,1,hindi
1601,5865910664277619378_0,Chinese,Plants and animal,Japanese,0,japanese
1602,5865925454272321682_2,Filipino,Geography / buildings / landmarks,Filipino,1,filipino
1603,5920943074276927389_0,Urdu,Plants and animal,Bengali,0,bengali
1604,5865910684271102965_1,Chinese,Traditions / art / history,Chinese,1,chinese
1605,5865910684273041742_0,Chinese,Plants and animal,Mongolian,0,mongolian
1606,5865752664278568536_2,Malay,Traditions / art / history,Malay,1,malay
1607,5865939214279124918_1,Sundanese,People and everyday life,Indonesian,0,indonesian
1608,5922787195413038601_0,Sinhala,Traditions / art / history,Sinhala,1,sinhala
1609,5865939274272267037_1,Sundanese,Cooking and food,Bengali,0,bengali
1610,5920593584274288847_0,Hindi,Plants and animal,Malay,0,malay
1611,5865939204272733245_0,Sundanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1612,5865939234274416867_1,Javanese,Plants and animal,Malay,0,malay
1613,5865687704279310977_1,Bengali,Sports and recreation,Japanese,0,japanese
1614,5865940244274105989_2,Urdu,Cooking and food,Bengali,0,bengali
1615,5865939274276355338_0,Javanese,Cooking and food,Indonesian,0,indonesian
1616,5865941054272513039_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1617,5865687704275887194_0,Bengali,Sports and recreation,Chinese,0,chinese
1618,5922767885415702469_0,Sinhala,Brands / products / companies,Sinhala,1,sinhala
1619,5865784474272448171_1,Mongolian,Plants and animal,Mongolian,1,mongolian
1620,5865939234278148129_2,Indonesian,Sports and recreation,Indonesian,1,indonesian
1621,5920943054274341494_0,Urdu,Sports and recreation,Bengali,0,bengali
1622,5865940254271508725_1,Urdu,Plants and animal,Hindi,0,hindi
1623,5920943064278888687_0,Urdu,Plants and animal,Filipino,0,filipino
1624,5865939244277467407_0,Indonesian,Plants and animal,Javanese,0,javanese
1625,6028345784275183515_0,Marathi,Brands / products / companies,Hindi,0,hindi
1626,5865941064274132047_1,Chinese,Cooking and food,Malay,0,malay
1627,5865752664272057424_1,Malay,Brands / products / companies,Bengali,0,bengali
1628,5865941044279519667_0,Chinese,Objects / materials / clothing,Malay,0,malay
1629,5865925454275249541_0,Filipino,Objects / materials / clothing,Javanese,0,javanese
1630,5865939234276001297_0,Javanese,Public Figure and pop culture,Indonesian,0,indonesian
1631,5865925464275290222_0,Filipino,Geography / buildings / landmarks,Filipino,1,filipino
1632,5865910674277411339_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1633,5900097109933213302_1,Minangkabau,Objects / materials / clothing,Malay,0,malay
1634,5922910235418332330_1,Sinhala,Public Figure and pop culture,Sinhala,1,sinhala
1635,5865910684271696881_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1636,5865939234272547207_0,Javanese,Geography / buildings / landmarks,Javanese,1,javanese
1637,5865941044271189984_0,Chinese,People and everyday life,Chinese,1,chinese
1638,5865743594273571889_1,Korean,Traditions / art / history,Korean,1,korean
1639,5920942824275514756_1,Telugu,People and everyday life,Bengali,0,bengali
1640,5920943054273930378_2,Urdu,Objects / materials / clothing,Bengali,0,bengali
1641,5919326634278536320_2,Minangkabau,Traditions / art / history,Javanese,0,javanese
1642,5922575255415670777_2,Sinhala,Objects / materials / clothing,Sinhala,1,sinhala
1643,5865941064275084723_1,Chinese,Traditions / art / history,Chinese,1,chinese
1644,5865910684274574677_0,Chinese,Plants and animal,Chinese,1,chinese
1645,5920942824278785470_1,Telugu,Vehicles and Transportation,Japanese,0,japanese
1646,5865941054279065393_0,Chinese,People and everyday life,Chinese,1,chinese
1647,5920943054273165487_0,Urdu,Objects / materials / clothing,Bengali,0,bengali
1648,5865743574272883960_1,Korean,Plants and animal,Filipino,0,filipino
1649,5865939264278497198_0,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1650,6028345774272124292_1,Marathi,People and everyday life,Bengali,0,bengali
1651,5922652735415112648_1,Sinhala,Cooking and food,Sinhala,1,sinhala
1652,5865910684274034457_0,Chinese,Traditions / art / history,Chinese,1,chinese
1653,5919991134273947204_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
1654,5890168376326232652_0,Indonesian,Cooking and food,Malay,0,malay
1655,5919991134278352643_1,Japanese,Plants and animal,Japanese,1,japanese
1656,5899640582746950455_2,Minangkabau,Cooking and food,Indonesian,0,indonesian
1657,5865939254276752933_2,Javanese,Cooking and food,Indonesian,0,indonesian
1658,5865925454279261863_2,Filipino,Traditions / art / history,Filipino,1,filipino
1659,5920942834276656336_1,Telugu,Traditions / art / history,Tamil,0,tamil
1660,5920593604278666279_1,Hindi,Public Figure and pop culture,Indian,0,unanswered
1661,5865743584274202064_1,Korean,Traditions / art / history,Korean,1,korean
1662,5865939264276119809_0,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1663,5920593844272983887_0,Tamil,Cooking and food,Bengali,0,bengali
1664,5865743594276973714_0,Korean,Traditions / art / history,Korean,1,korean
1665,5865939234271301164_0,Indonesian,Public Figure and pop culture,Indonesian,1,indonesian
1666,5919991124279784007_1,Japanese,Public Figure and pop culture,Japanese,1,japanese
1667,5920943064278265263_1,Urdu,Cooking and food,Bengali,0,bengali
1668,5865752674279455766_2,Malay,Traditions / art / history,Malay,1,malay
1669,5865784464274499566_2,Mongolian,Cooking and food,Mongolian,1,mongolian
1670,5878685672112594669_2,Bengali,Geography / buildings / landmarks,Bengali,1,bengali
1671,5865939254277273923_2,Javanese,Cooking and food,Filipino,0,filipino
1672,5920593734275741115_1,Marathi,Vehicles and Transportation,Marathi,1,marathi
1673,5920593604274952520_0,Hindi,Cooking and food,Bengali,0,bengali
1674,5865941064277711225_1,Chinese,Cooking and food,Indonesian,0,indonesian
1675,5920593594271061021_0,Hindi,Objects / materials / clothing,Bengali,0,bengali
1676,5919326634279882270_0,Minangkabau,Traditions / art / history,Sundanese,0,sundanese
1677,5865939274273647849_0,Javanese,Plants and animal,Bengali,0,bengali
1678,5865910674275343823_1,Chinese,Traditions / art / history,Chinese,1,chinese
1679,5865940244272223478_1,Urdu,Plants and animal,Urdu,1,urdu
1680,5919991124275709277_1,Japanese,Public Figure and pop culture,Japanese,1,japanese
1681,5865910684275627559_0,Chinese,Cooking and food,Chinese,1,chinese
1682,5922768785418788935_0,Sinhala,Brands / products / companies,Malay,0,malay
1683,5920943074271880888_1,Urdu,Traditions / art / history,Telugu,0,telugu
1684,5865940244272064695_0,Urdu,Cooking and food,Urdu,1,urdu
1685,5865939244273215201_0,Sundanese,Cooking and food,Indonesian,0,indonesian
1686,5865743594274034767_0,Korean,Geography / buildings / landmarks,Korean,1,korean
1687,5865939274273979270_0,Javanese,Brands / products / companies,Indonesian,0,indonesian
1688,5865940244279054410_1,Urdu,Cooking and food,Hindi,0,hindi
1689,5925127479416057894_0,Japanese,Cooking and food,Japanese,1,japanese
1690,5920942824273891507_1,Telugu,Public Figure and pop culture,Hindi,0,hindi
1691,5920942834276834311_1,Telugu,Geography / buildings / landmarks,Filipino,0,filipino
1692,5920593854274960595_1,Tamil,Vehicles and Transportation,Marathi,0,marathi
1693,5865743594276407374_1,Korean,Objects / materials / clothing,Korean,1,korean
1694,5920593724273722418_2,Marathi,Public Figure and pop culture,Bengali,0,bengali
1695,5919326634279365703_0,Minangkabau,Traditions / art / history,Indonesian,0,indonesian
1696,5865941044273745041_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1697,5865939264276232141_0,Javanese,Cooking and food,Indonesian,0,indonesian
1698,5920943064274145111_0,Urdu,Traditions / art / history,Urdu,1,urdu
1699,5865939244276965786_0,Javanese,Sports and recreation,Sundanese,0,sundanese
1700,5865752684275057962_1,Malay,Cooking and food,Chinese,0,chinese
1701,5922700065416324771_0,Sinhala,Geography / buildings / landmarks,Sinhala,1,sinhala
1702,5948825686368125351_0,Japanese,People and everyday life,Japanese,1,japanese
1703,5865910674279152813_1,Chinese,Plants and animal,Korean,0,korean
1704,5865939214271582658_2,Sundanese,Cooking and food,Indonesian,0,indonesian
1705,5865939254272936619_0,Indonesian,People and everyday life,Indonesian,1,indonesian
1706,5865940244275971954_1,Urdu,Cooking and food,Filipino,0,filipino
1707,5865910684272389801_0,Chinese,Plants and animal,Japanese,0,japanese
1708,5865910694276290943_0,Chinese,Traditions / art / history,Chinese,1,chinese
1709,5865910684276079144_0,Chinese,Sports and recreation,Japanese,0,japanese
1710,5865752664272365249_1,Malay,Sports and recreation,Javanese,0,javanese
1711,6028345774273475947_1,Marathi,Vehicles and Transportation,Bengali,0,bengali
1712,5865925454279546652_1,Filipino,Cooking and food,Chinese,0,chinese
1713,5865939234272142572_1,Javanese,Public Figure and pop culture,Indonesian,0,indonesian
1714,5920593734272824965_1,Marathi,Cooking and food,Hindi,0,hindi
1715,5865939214272189149_1,Sundanese,Cooking and food,Indonesian,0,indonesian
1716,5920593724272122080_1,Marathi,Cooking and food,Japanese,0,japanese
1717,5865687704279890626_0,Bengali,Public Figure and pop culture,Bengali,1,bengali
1718,5920593714274873952_0,Marathi,Sports and recreation,Bengali,0,bengali
1719,5865743594274726381_1,Korean,Cooking and food,Japanese,0,japanese
1720,5865910684278988227_0,Chinese,Geography / buildings / landmarks,Bengali,0,bengali
1721,5865687704278461802_2,Bengali,Traditions / art / history,Bengali,1,bengali
1722,5865743584277103161_1,Korean,Cooking and food,Korean,1,korean
1723,5865910684277211944_0,Chinese,Traditions / art / history,Chinese,1,chinese
1724,5865939284271137438_2,Indonesian,Objects / materials / clothing,Bengali,0,bengali
1725,5865940254275841688_2,Urdu,Vehicles and Transportation,Bengali,0,bengali
1726,6028345774272146954_0,Marathi,Cooking and food,Bengali,0,bengali
1727,5865940254279042152_1,Urdu,Objects / materials / clothing,Bengali,0,bengali
1728,5865743594272218906_1,Korean,Vehicles and Transportation,Korean,1,korean
1729,5865941054278004702_0,Chinese,Vehicles and Transportation,Chinese,1,chinese
1730,5865743584271558826_1,Korean,Brands / products / companies,Korean,1,korean
1731,5865784464277727766_0,Mongolian,Sports and recreation,Chinese,0,chinese
1732,5920942834279955149_1,Telugu,Vehicles and Transportation,Marathi,0,marathi
1733,5922815275416017303_0,Sinhala,Traditions / art / history,Sinhala,1,sinhala
1734,5865941044275877413_0,Chinese,Geography / buildings / landmarks,Malay,0,malay
1735,5920593724276885988_0,Marathi,Vehicles and Transportation,Malay,0,malay
1736,5865752664278329101_0,Malay,Vehicles and Transportation,Indonesian,0,indonesian
1737,5865910684276499359_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1738,5922818445415408632_0,Sinhala,Traditions / art / history,Sinhala,1,sinhala
1739,5920593604277624480_0,Hindi,Public Figure and pop culture,Hindi,1,hindi
1740,5865940244272403808_0,Urdu,Objects / materials / clothing,Bengali,0,bengali
1741,5920593604276878378_1,Hindi,Vehicles and Transportation,Marathi,0,marathi
1742,5865939204272609087_0,Sundanese,Objects / materials / clothing,Malay,0,malay
1743,5865940254274845494_0,Urdu,Plants and animal,Javanese,0,javanese
1744,5922776685418153233_1,Sinhala,Sports and recreation,Javanese,0,javanese
1745,5865910674272691013_0,Chinese,Traditions / art / history,Chinese,1,chinese
1746,5865752664272765255_0,Malay,Objects / materials / clothing,Japanese,0,japanese
1747,5865743584273578471_0,Korean,Geography / buildings / landmarks,Korean,1,korean
1748,5920593594274139379_0,Hindi,Sports and recreation,Tamil,0,tamil
1749,5865784474279857446_2,Mongolian,Plants and animal,Japanese,0,japanese
1750,5865941044275089358_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1751,5865752674277154915_1,Malay,Traditions / art / history,Chinese,0,chinese
1752,5865939214278748798_0,Sundanese,Cooking and food,Korean,0,korean
1753,5922886205415323640_0,Sinhala,People and everyday life,Sinhala,1,sinhala
1754,5920593844271203931_0,Tamil,Traditions / art / history,Hindi,0,hindi
1755,5922552175418126180_0,Sinhala,Vehicles and Transportation,Sinhala,1,sinhala
1756,5865940244273207332_1,Urdu,Vehicles and Transportation,Urdu,1,urdu
1757,5865743584279743190_1,Korean,Geography / buildings / landmarks,Korean,1,korean
1758,5922684045412026406_0,Sinhala,Geography / buildings / landmarks,Sinhala,1,sinhala
1759,5922908615411139083_1,Sinhala,Public Figure and pop culture,Tamil,0,tamil
1760,5865939254271993041_0,Indonesian,People and everyday life,Filipino,0,filipino
1761,5865940244278563237_0,Urdu,People and everyday life,Bengali,0,bengali
1762,5920593724273975949_1,Marathi,Cooking and food,Bengali,0,bengali
1763,5865784484274184688_2,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
1764,5865939264277395072_2,Javanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1765,5948826196363755763_2,Japanese,Objects / materials / clothing,Japanese,1,japanese
1766,5919326634275437936_2,Minangkabau,People and everyday life,Indonesian,0,indonesian
1767,5865939244276277584_0,Indonesian,Vehicles and Transportation,Indonesian,1,indonesian
1768,5899923252748157755_0,Minangkabau,Geography / buildings / landmarks,Indonesian,0,indonesian
1769,5865940244273595315_1,Urdu,Brands / products / companies,Bengali,0,bengali
1770,5865910674275792721_0,Chinese,Public Figure and pop culture,Chinese,1,chinese
1771,5865941054275884378_0,Chinese,Plants and animal,Chinese,1,chinese
1772,5920942814273914522_2,Telugu,Cooking and food,Bengali,0,bengali
1773,5922706865415534441_0,Sinhala,Plants and animal,Malay,0,malay
1774,5865743574277201429_1,Korean,Cooking and food,Korean,1,korean
1775,5865925464271584291_1,Filipino,Cooking and food,Javanese,0,javanese
1776,5920593724279622397_0,Marathi,Geography / buildings / landmarks,Tamil,0,tamil
1777,5865743584275483473_1,Korean,Geography / buildings / landmarks,Korean,1,korean
1778,5865687714272308829_0,Bengali,Vehicles and Transportation,Bengali,1,bengali
1779,5865939244275858149_0,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
1780,5865941054279124789_1,Chinese,Vehicles and Transportation,Chinese,1,chinese
1781,5865939264271157600_2,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1782,5865941054274812296_0,Chinese,People and everyday life,Chinese,1,chinese
1783,5865939284272670201_0,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1784,5920942834275317330_0,Telugu,Cooking and food,Bengali,0,bengali
1785,5865939214274402120_1,Sundanese,Cooking and food,Filipino,0,filipino
1786,5920593854272717241_1,Tamil,Traditions / art / history,Marathi,0,marathi
1787,5865743594274659915_0,Korean,Traditions / art / history,Korean,1,korean
1788,5865910684276313072_0,Chinese,Traditions / art / history,Chinese,1,chinese
1789,5865939274274801278_0,Javanese,Cooking and food,Malay,0,malay
1790,5865941044276041736_1,Chinese,Objects / materials / clothing,Chinese,1,chinese
1791,5865910664275653491_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1792,5920943054278978002_2,Urdu,Cooking and food,Bengali,0,bengali
1793,5865687704275820833_0,Bengali,Vehicles and Transportation,Bengali,1,bengali
1794,5920593594277770171_1,Hindi,Vehicles and Transportation,Marathi,0,marathi
1795,5920943074275661363_0,Urdu,Plants and animal,Bengali,0,bengali
1796,5919326624273383138_1,Minangkabau,Public Figure and pop culture,Indonesian,0,indonesian
1797,5920593584275512692_0,Hindi,Traditions / art / history,Hindi,1,hindi
1798,5865784464277597251_1,Mongolian,Sports and recreation,Japanese,0,japanese
1799,5865910674279788587_0,Chinese,Brands / products / companies,Chinese,1,chinese
1800,5865910684273698266_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1801,5865940244272874990_1,Urdu,Objects / materials / clothing,Urdu,1,urdu
1802,5920593834278513923_1,Tamil,People and everyday life,Bengali,0,bengali
1803,5922884795418624128_0,Sinhala,People and everyday life,Tamil,0,tamil
1804,5865939214271355547_1,Sundanese,Objects / materials / clothing,Indonesian,0,indonesian
1805,5920943054276748667_1,Urdu,Vehicles and Transportation,Tamil,0,tamil
1806,5920942824275971800_0,Telugu,Brands / products / companies,Hindi,0,hindi
1807,5865941064274346623_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1808,5920943064278181597_1,Urdu,Traditions / art / history,Malay,0,malay
1809,5922813975416469338_1,Sinhala,Traditions / art / history,Bengali,0,bengali
1810,5865743574275916300_2,Korean,Traditions / art / history,Korean,1,korean
1811,5865743584271943013_1,Korean,Public Figure and pop culture,Korean,1,korean
1812,5865925454278442878_1,Filipino,Cooking and food,Filipino,1,filipino
1813,5922665915416088439_0,Sinhala,Cooking and food,Javanese,0,javanese
1814,5865743574276624801_1,Korean,Geography / buildings / landmarks,Korean,1,korean
1815,5865687714278655114_1,Bengali,Cooking and food,Bengali,1,bengali
1816,5865941044276439722_0,Chinese,Cooking and food,Malay,0,malay
1817,5865743584279023713_0,Korean,Objects / materials / clothing,Korean,1,korean
1818,5865939224277298163_1,Sundanese,Cooking and food,Bengali,0,bengali
1819,5865752684273370405_1,Malay,Cooking and food,Indonesian,0,indonesian
1820,5865910674278194034_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1821,5865743574274919286_0,Korean,Geography / buildings / landmarks,Japanese,0,japanese
1822,5865752684274056306_1,Malay,Public Figure and pop culture,Malay,1,malay
1823,5865784464272009473_0,Mongolian,Brands / products / companies,Chinese,0,chinese
1824,5899617412744951446_2,Minangkabau,Cooking and food,Indonesian,0,indonesian
1825,5920593714271011659_0,Marathi,Plants and animal,Filipino,0,filipino
1826,6028345774278161939_0,Marathi,Plants and animal,Bengali,0,bengali
1827,5920942824271681045_1,Telugu,Cooking and food,Bengali,0,bengali
